;ds;top_level;middle_level;bottom_level;y
440;1990-11-01;Brasil;Mato Grosso do Sul;Aérea;10.0
441;1990-11-01;Brasil;Mato Grosso do Sul;Terrestre;1422.0
442;1990-12-01;Brasil;Mato Grosso do Sul;Aérea;6.0
443;1990-12-01;Brasil;Mato Grosso do Sul;Terrestre;1736.0
444;1990-01-01;Brasil;Outras Unidades da Federação;Aérea;1596.0
445;1990-01-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
446;1990-01-01;Brasil;Outras Unidades da Federação;Marítima;2055.0
447;1990-01-01;Brasil;Outras Unidades da Federação;Terrestre;3127.0
448;1990-02-01;Brasil;Outras Unidades da Federação;Aérea;1259.0
449;1990-02-01;Brasil;Outras Unidades da Federação;Fluvial;1.0
450;1990-02-01;Brasil;Outras Unidades da Federação;Marítima;4143.0
451;1990-02-01;Brasil;Outras Unidades da Federação;Terrestre;3357.0
452;1990-03-01;Brasil;Outras Unidades da Federação;Aérea;166.0
453;1990-03-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
454;1990-03-01;Brasil;Outras Unidades da Federação;Marítima;1102.0
455;1990-03-01;Brasil;Outras Unidades da Federação;Terrestre;1319.0
456;1990-04-01;Brasil;Outras Unidades da Federação;Aérea;34.0
457;1990-04-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
458;1990-04-01;Brasil;Outras Unidades da Federação;Marítima;718.0
459;1990-04-01;Brasil;Outras Unidades da Federação;Terrestre;852.0
460;1990-05-01;Brasil;Outras Unidades da Federação;Aérea;38.0
461;1990-05-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
462;1990-05-01;Brasil;Outras Unidades da Federação;Marítima;729.0
463;1990-05-01;Brasil;Outras Unidades da Federação;Terrestre;650.0
464;1990-06-01;Brasil;Outras Unidades da Federação;Aérea;40.0
465;1990-06-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
466;1990-06-01;Brasil;Outras Unidades da Federação;Marítima;188.0
467;1990-06-01;Brasil;Outras Unidades da Federação;Terrestre;594.0
468;1990-07-01;Brasil;Outras Unidades da Federação;Aérea;296.0
469;1990-07-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
470;1990-07-01;Brasil;Outras Unidades da Federação;Marítima;120.0
471;1990-07-01;Brasil;Outras Unidades da Federação;Terrestre;1069.0
472;1990-08-01;Brasil;Outras Unidades da Federação;Aérea;306.0
473;1990-08-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
474;1990-08-01;Brasil;Outras Unidades da Federação;Marítima;129.0
475;1990-08-01;Brasil;Outras Unidades da Federação;Terrestre;771.0
476;1990-09-01;Brasil;Outras Unidades da Federação;Aérea;84.0
477;1990-09-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
478;1990-09-01;Brasil;Outras Unidades da Federação;Marítima;175.0
479;1990-09-01;Brasil;Outras Unidades da Federação;Terrestre;708.0
480;1990-10-01;Brasil;Outras Unidades da Federação;Aérea;49.0
481;1990-10-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
482;1990-10-01;Brasil;Outras Unidades da Federação;Marítima;214.0
483;1990-10-01;Brasil;Outras Unidades da Federação;Terrestre;1029.0
484;1990-11-01;Brasil;Outras Unidades da Federação;Aérea;90.0
485;1990-11-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
486;1990-11-01;Brasil;Outras Unidades da Federação;Marítima;570.0
487;1990-11-01;Brasil;Outras Unidades da Federação;Terrestre;903.0
488;1990-12-01;Brasil;Outras Unidades da Federação;Aérea;370.0
489;1990-12-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
490;1990-12-01;Brasil;Outras Unidades da Federação;Marítima;114.0
491;1990-12-01;Brasil;Outras Unidades da Federação;Terrestre;3529.0
492;1990-01-01;Brasil;Paraná;Aérea;846.0
493;1990-01-01;Brasil;Paraná;Fluvial;126.0
494;1990-01-01;Brasil;Paraná;Marítima;1450.0
495;1990-01-01;Brasil;Paraná;Terrestre;27213.0
496;1990-02-01;Brasil;Paraná;Aérea;799.0
497;1990-02-01;Brasil;Paraná;Fluvial;115.0
498;1990-02-01;Brasil;Paraná;Marítima;542.0
499;1990-02-01;Brasil;Paraná;Terrestre;17142.0
500;1990-03-01;Brasil;Paraná;Aérea;209.0
501;1990-03-01;Brasil;Paraná;Fluvial;86.0
502;1990-03-01;Brasil;Paraná;Marítima;932.0
503;1990-03-01;Brasil;Paraná;Terrestre;3164.0
504;1990-04-01;Brasil;Paraná;Aérea;814.0
505;1990-04-01;Brasil;Paraná;Fluvial;66.0
506;1990-04-01;Brasil;Paraná;Marítima;639.0
507;1990-04-01;Brasil;Paraná;Terrestre;7316.0
508;1990-05-01;Brasil;Paraná;Aérea;810.0
509;1990-05-01;Brasil;Paraná;Fluvial;56.0
510;1990-05-01;Brasil;Paraná;Marítima;642.0
511;1990-05-01;Brasil;Paraná;Terrestre;6036.0
512;1990-06-01;Brasil;Paraná;Aérea;114.0
513;1990-06-01;Brasil;Paraná;Fluvial;79.0
514;1990-06-01;Brasil;Paraná;Marítima;32.0
515;1990-06-01;Brasil;Paraná;Terrestre;843.0
516;1990-07-01;Brasil;Paraná;Aérea;626.0
517;1990-07-01;Brasil;Paraná;Fluvial;47.0
518;1990-07-01;Brasil;Paraná;Marítima;42.0
519;1990-07-01;Brasil;Paraná;Terrestre;7784.0
520;1990-08-01;Brasil;Paraná;Aérea;997.0
521;1990-08-01;Brasil;Paraná;Fluvial;72.0
522;1990-08-01;Brasil;Paraná;Marítima;77.0
523;1990-08-01;Brasil;Paraná;Terrestre;7279.0
524;1990-09-01;Brasil;Paraná;Aérea;788.0
525;1990-09-01;Brasil;Paraná;Fluvial;85.0
526;1990-09-01;Brasil;Paraná;Marítima;50.0
527;1990-09-01;Brasil;Paraná;Terrestre;6051.0
528;1990-10-01;Brasil;Paraná;Aérea;1178.0
529;1990-10-01;Brasil;Paraná;Fluvial;77.0
530;1990-10-01;Brasil;Paraná;Marítima;67.0
531;1990-10-01;Brasil;Paraná;Terrestre;7716.0
532;1990-11-01;Brasil;Paraná;Aérea;1126.0
533;1990-11-01;Brasil;Paraná;Fluvial;65.0
534;1990-11-01;Brasil;Paraná;Marítima;46.0
535;1990-11-01;Brasil;Paraná;Terrestre;6846.0
536;1990-12-01;Brasil;Paraná;Aérea;1123.0
537;1990-12-01;Brasil;Paraná;Fluvial;90.0
538;1990-12-01;Brasil;Paraná;Marítima;436.0
539;1990-12-01;Brasil;Paraná;Terrestre;13020.0
540;1990-01-01;Brasil;Pará;Aérea;1431.0
541;1990-01-01;Brasil;Pará;Fluvial;755.0
542;1990-02-01;Brasil;Pará;Aérea;1428.0
543;1990-02-01;Brasil;Pará;Fluvial;406.0
544;1990-03-01;Brasil;Pará;Aérea;1460.0
545;1990-03-01;Brasil;Pará;Fluvial;906.0
546;1990-04-01;Brasil;Pará;Aérea;998.0
547;1990-04-01;Brasil;Pará;Fluvial;10.0
548;1990-05-01;Brasil;Pará;Aérea;1481.0
549;1990-05-01;Brasil;Pará;Fluvial;7.0
550;1990-06-01;Brasil;Pará;Aérea;1508.0
551;1990-06-01;Brasil;Pará;Fluvial;2.0
552;1990-07-01;Brasil;Pará;Aérea;1137.0
553;1990-07-01;Brasil;Pará;Fluvial;7.0
554;1990-08-01;Brasil;Pará;Aérea;1564.0
555;1990-08-01;Brasil;Pará;Fluvial;4.0
556;1990-09-01;Brasil;Pará;Aérea;1207.0
557;1990-09-01;Brasil;Pará;Fluvial;2.0
558;1990-10-01;Brasil;Pará;Aérea;711.0
559;1990-10-01;Brasil;Pará;Fluvial;2.0
560;1990-11-01;Brasil;Pará;Aérea;1719.0
561;1990-11-01;Brasil;Pará;Fluvial;361.0
562;1990-12-01;Brasil;Pará;Aérea;1485.0
563;1990-12-01;Brasil;Pará;Fluvial;587.0
564;1990-01-01;Brasil;Pernambuco;Aérea;5044.0
565;1990-01-01;Brasil;Pernambuco;Marítima;771.0
566;1990-02-01;Brasil;Pernambuco;Aérea;4990.0
567;1990-02-01;Brasil;Pernambuco;Marítima;1888.0
568;1990-03-01;Brasil;Pernambuco;Aérea;4018.0
569;1990-03-01;Brasil;Pernambuco;Marítima;177.0
570;1990-04-01;Brasil;Pernambuco;Aérea;2199.0
571;1990-04-01;Brasil;Pernambuco;Marítima;41.0
572;1990-05-01;Brasil;Pernambuco;Aérea;1264.0
573;1990-05-01;Brasil;Pernambuco;Marítima;25.0
574;1990-06-01;Brasil;Pernambuco;Aérea;1724.0
575;1990-06-01;Brasil;Pernambuco;Marítima;85.0
576;1990-07-01;Brasil;Pernambuco;Aérea;2276.0
577;1990-07-01;Brasil;Pernambuco;Marítima;31.0
578;1990-08-01;Brasil;Pernambuco;Aérea;2267.0
579;1990-08-01;Brasil;Pernambuco;Marítima;64.0
580;1990-09-01;Brasil;Pernambuco;Aérea;1652.0
581;1990-09-01;Brasil;Pernambuco;Marítima;38.0
582;1990-10-01;Brasil;Pernambuco;Aérea;1884.0
583;1990-10-01;Brasil;Pernambuco;Marítima;88.0
584;1990-11-01;Brasil;Pernambuco;Aérea;2923.0
585;1990-11-01;Brasil;Pernambuco;Marítima;653.0
586;1990-12-01;Brasil;Pernambuco;Aérea;3742.0
587;1990-12-01;Brasil;Pernambuco;Marítima;1209.0
588;1990-01-01;Brasil;Rio Grande do Sul;Aérea;906.0
589;1990-01-01;Brasil;Rio Grande do Sul;Fluvial;4077.0
590;1990-01-01;Brasil;Rio Grande do Sul;Marítima;913.0
591;1990-01-01;Brasil;Rio Grande do Sul;Terrestre;47057.0
592;1990-02-01;Brasil;Rio Grande do Sul;Aérea;1863.0
593;1990-02-01;Brasil;Rio Grande do Sul;Fluvial;2664.0
594;1990-02-01;Brasil;Rio Grande do Sul;Marítima;883.0
595;1990-02-01;Brasil;Rio Grande do Sul;Terrestre;40950.0
596;1990-03-01;Brasil;Rio Grande do Sul;Aérea;1.0
597;1990-03-01;Brasil;Rio Grande do Sul;Fluvial;570.0
598;1990-03-01;Brasil;Rio Grande do Sul;Marítima;749.0
599;1990-03-01;Brasil;Rio Grande do Sul;Terrestre;13716.0
600;1990-04-01;Brasil;Rio Grande do Sul;Aérea;7.0
601;1990-04-01;Brasil;Rio Grande do Sul;Fluvial;643.0
602;1990-04-01;Brasil;Rio Grande do Sul;Marítima;354.0
603;1990-04-01;Brasil;Rio Grande do Sul;Terrestre;15806.0
604;1990-05-01;Brasil;Rio Grande do Sul;Aérea;16.0
605;1990-05-01;Brasil;Rio Grande do Sul;Fluvial;536.0
606;1990-05-01;Brasil;Rio Grande do Sul;Marítima;67.0
607;1990-05-01;Brasil;Rio Grande do Sul;Terrestre;6635.0
608;1990-06-01;Brasil;Rio Grande do Sul;Aérea;284.0
609;1990-06-01;Brasil;Rio Grande do Sul;Fluvial;222.0
610;1990-06-01;Brasil;Rio Grande do Sul;Marítima;31.0
611;1990-06-01;Brasil;Rio Grande do Sul;Terrestre;5816.0
612;1990-07-01;Brasil;Rio Grande do Sul;Aérea;961.0
613;1990-07-01;Brasil;Rio Grande do Sul;Fluvial;554.0
614;1990-07-01;Brasil;Rio Grande do Sul;Marítima;89.0
615;1990-07-01;Brasil;Rio Grande do Sul;Terrestre;14004.0
616;1990-08-01;Brasil;Rio Grande do Sul;Aérea;707.0
617;1990-08-01;Brasil;Rio Grande do Sul;Fluvial;340.0
618;1990-08-01;Brasil;Rio Grande do Sul;Marítima;124.0
619;1990-08-01;Brasil;Rio Grande do Sul;Terrestre;7727.0
620;1990-09-01;Brasil;Rio Grande do Sul;Aérea;136.0
621;1990-09-01;Brasil;Rio Grande do Sul;Fluvial;190.0
622;1990-09-01;Brasil;Rio Grande do Sul;Marítima;4.0
623;1990-09-01;Brasil;Rio Grande do Sul;Terrestre;5981.0
624;1990-10-01;Brasil;Rio Grande do Sul;Aérea;0.0
625;1990-10-01;Brasil;Rio Grande do Sul;Fluvial;282.0
626;1990-10-01;Brasil;Rio Grande do Sul;Marítima;20.0
627;1990-10-01;Brasil;Rio Grande do Sul;Terrestre;12975.0
628;1990-11-01;Brasil;Rio Grande do Sul;Aérea;0.0
629;1990-11-01;Brasil;Rio Grande do Sul;Fluvial;103.0
630;1990-11-01;Brasil;Rio Grande do Sul;Marítima;0.0
631;1990-11-01;Brasil;Rio Grande do Sul;Terrestre;10591.0
632;1990-12-01;Brasil;Rio Grande do Sul;Aérea;0.0
633;1990-12-01;Brasil;Rio Grande do Sul;Fluvial;472.0
634;1990-12-01;Brasil;Rio Grande do Sul;Marítima;1.0
635;1990-12-01;Brasil;Rio Grande do Sul;Terrestre;27502.0
636;1990-01-01;Brasil;Rio de Janeiro;Aérea;38939.0
637;1990-01-01;Brasil;Rio de Janeiro;Marítima;1089.0
638;1990-02-01;Brasil;Rio de Janeiro;Aérea;37647.0
639;1990-02-01;Brasil;Rio de Janeiro;Marítima;2437.0
640;1990-03-01;Brasil;Rio de Janeiro;Aérea;32718.0
641;1990-03-01;Brasil;Rio de Janeiro;Marítima;1881.0
642;1990-04-01;Brasil;Rio de Janeiro;Aérea;28216.0
643;1990-04-01;Brasil;Rio de Janeiro;Marítima;1949.0
644;1990-05-01;Brasil;Rio de Janeiro;Aérea;24205.0
645;1990-05-01;Brasil;Rio de Janeiro;Marítima;1665.0
646;1990-06-01;Brasil;Rio de Janeiro;Aérea;19309.0
647;1990-06-01;Brasil;Rio de Janeiro;Marítima;165.0
648;1990-07-01;Brasil;Rio de Janeiro;Aérea;45597.0
649;1990-07-01;Brasil;Rio de Janeiro;Marítima;232.0
650;1990-08-01;Brasil;Rio de Janeiro;Aérea;35025.0
651;1990-08-01;Brasil;Rio de Janeiro;Marítima;117.0
652;1990-09-01;Brasil;Rio de Janeiro;Aérea;36801.0
653;1990-09-01;Brasil;Rio de Janeiro;Marítima;111.0
654;1990-10-01;Brasil;Rio de Janeiro;Aérea;43614.0
655;1990-10-01;Brasil;Rio de Janeiro;Marítima;145.0
656;1990-11-01;Brasil;Rio de Janeiro;Aérea;46016.0
657;1990-11-01;Brasil;Rio de Janeiro;Marítima;1761.0
658;1990-12-01;Brasil;Rio de Janeiro;Aérea;37813.0
659;1990-12-01;Brasil;Rio de Janeiro;Marítima;656.0
660;1990-01-01;Brasil;São Paulo;Aérea;14866.0
661;1990-01-01;Brasil;São Paulo;Marítima;104.0
662;1990-02-01;Brasil;São Paulo;Aérea;13491.0
663;1990-02-01;Brasil;São Paulo;Marítima;39.0
664;1990-03-01;Brasil;São Paulo;Aérea;11362.0
665;1990-03-01;Brasil;São Paulo;Marítima;51.0
666;1990-04-01;Brasil;São Paulo;Aérea;12706.0
667;1990-04-01;Brasil;São Paulo;Marítima;98.0
668;1990-05-01;Brasil;São Paulo;Aérea;11629.0
669;1990-05-01;Brasil;São Paulo;Marítima;113.0
670;1990-06-01;Brasil;São Paulo;Aérea;11228.0
671;1990-06-01;Brasil;São Paulo;Marítima;131.0
672;1990-07-01;Brasil;São Paulo;Aérea;13738.0
673;1990-07-01;Brasil;São Paulo;Marítima;111.0
674;1990-08-01;Brasil;São Paulo;Aérea;13608.0
675;1990-08-01;Brasil;São Paulo;Marítima;49.0
676;1990-09-01;Brasil;São Paulo;Aérea;12531.0
677;1990-09-01;Brasil;São Paulo;Marítima;68.0
678;1990-10-01;Brasil;São Paulo;Aérea;14772.0
679;1990-10-01;Brasil;São Paulo;Marítima;61.0
680;1990-11-01;Brasil;São Paulo;Aérea;11641.0
681;1990-11-01;Brasil;São Paulo;Marítima;64.0
682;1990-12-01;Brasil;São Paulo;Aérea;13116.0
683;1990-12-01;Brasil;São Paulo;Marítima;368.0
684;1991-01-01;Brasil;Amazonas;Aérea;108.0
685;1991-01-01;Brasil;Amazonas;Fluvial;0.0
686;1991-01-01;Brasil;Amazonas;Terrestre;76.0
687;1991-02-01;Brasil;Amazonas;Aérea;1666.0
688;1991-02-01;Brasil;Amazonas;Fluvial;5.0
689;1991-02-01;Brasil;Amazonas;Terrestre;44.0
690;1991-03-01;Brasil;Amazonas;Aérea;1848.0
691;1991-03-01;Brasil;Amazonas;Fluvial;11.0
692;1991-03-01;Brasil;Amazonas;Terrestre;244.0
693;1991-04-01;Brasil;Amazonas;Aérea;681.0
694;1991-04-01;Brasil;Amazonas;Fluvial;10.0
695;1991-04-01;Brasil;Amazonas;Terrestre;182.0
696;1991-05-01;Brasil;Amazonas;Aérea;156.0
697;1991-05-01;Brasil;Amazonas;Fluvial;0.0
698;1991-05-01;Brasil;Amazonas;Terrestre;125.0
699;1991-06-01;Brasil;Amazonas;Aérea;35.0
700;1991-06-01;Brasil;Amazonas;Fluvial;0.0
701;1991-06-01;Brasil;Amazonas;Terrestre;109.0
702;1991-07-01;Brasil;Amazonas;Aérea;2.0
703;1991-07-01;Brasil;Amazonas;Fluvial;0.0
704;1991-07-01;Brasil;Amazonas;Terrestre;0.0
705;1991-08-01;Brasil;Amazonas;Aérea;63.0
706;1991-08-01;Brasil;Amazonas;Fluvial;0.0
707;1991-08-01;Brasil;Amazonas;Terrestre;62.0
708;1991-09-01;Brasil;Amazonas;Aérea;722.0
709;1991-09-01;Brasil;Amazonas;Fluvial;2.0
710;1991-09-01;Brasil;Amazonas;Terrestre;163.0
711;1991-10-01;Brasil;Amazonas;Aérea;1337.0
712;1991-10-01;Brasil;Amazonas;Fluvial;30.0
713;1991-10-01;Brasil;Amazonas;Terrestre;110.0
714;1991-11-01;Brasil;Amazonas;Aérea;1640.0
715;1991-11-01;Brasil;Amazonas;Fluvial;4.0
716;1991-11-01;Brasil;Amazonas;Terrestre;250.0
717;1991-12-01;Brasil;Amazonas;Aérea;1903.0
718;1991-12-01;Brasil;Amazonas;Fluvial;15.0
719;1991-12-01;Brasil;Amazonas;Terrestre;208.0
720;1991-01-01;Brasil;Bahia;Aérea;2609.0
721;1991-01-01;Brasil;Bahia;Marítima;69.0
722;1991-02-01;Brasil;Bahia;Aérea;1362.0
723;1991-02-01;Brasil;Bahia;Marítima;552.0
724;1991-03-01;Brasil;Bahia;Aérea;1372.0
725;1991-03-01;Brasil;Bahia;Marítima;675.0
726;1991-04-01;Brasil;Bahia;Aérea;1144.0
727;1991-04-01;Brasil;Bahia;Marítima;43.0
728;1991-05-01;Brasil;Bahia;Aérea;1302.0
729;1991-05-01;Brasil;Bahia;Marítima;40.0
730;1991-06-01;Brasil;Bahia;Aérea;582.0
731;1991-06-01;Brasil;Bahia;Marítima;72.0
732;1991-07-01;Brasil;Bahia;Aérea;2978.0
733;1991-07-01;Brasil;Bahia;Marítima;40.0
734;1991-08-01;Brasil;Bahia;Aérea;2093.0
735;1991-08-01;Brasil;Bahia;Marítima;34.0
736;1991-09-01;Brasil;Bahia;Aérea;1270.0
737;1991-09-01;Brasil;Bahia;Marítima;43.0
738;1991-10-01;Brasil;Bahia;Aérea;1888.0
739;1991-10-01;Brasil;Bahia;Marítima;48.0
740;1991-11-01;Brasil;Bahia;Aérea;2053.0
741;1991-11-01;Brasil;Bahia;Marítima;47.0
742;1991-12-01;Brasil;Bahia;Aérea;1428.0
743;1991-12-01;Brasil;Bahia;Marítima;598.0
744;1991-01-01;Brasil;Distrito Federal;Aérea;2.0
745;1991-02-01;Brasil;Distrito Federal;Aérea;1.0
746;1991-03-01;Brasil;Distrito Federal;Aérea;15.0
747;1991-04-01;Brasil;Distrito Federal;Aérea;2.0
748;1991-05-01;Brasil;Distrito Federal;Aérea;28.0
749;1991-06-01;Brasil;Distrito Federal;Aérea;8.0
750;1991-07-01;Brasil;Distrito Federal;Aérea;42.0
751;1991-08-01;Brasil;Distrito Federal;Aérea;233.0
752;1991-09-01;Brasil;Distrito Federal;Aérea;124.0
753;1991-10-01;Brasil;Distrito Federal;Aérea;59.0
754;1991-11-01;Brasil;Distrito Federal;Aérea;110.0
755;1991-12-01;Brasil;Distrito Federal;Aérea;303.0
756;1991-01-01;Brasil;Mato Grosso do Sul;Aérea;13.0
757;1991-01-01;Brasil;Mato Grosso do Sul;Terrestre;3095.0
758;1991-02-01;Brasil;Mato Grosso do Sul;Aérea;62.0
759;1991-02-01;Brasil;Mato Grosso do Sul;Terrestre;2532.0
760;1991-03-01;Brasil;Mato Grosso do Sul;Aérea;2.0
761;1991-03-01;Brasil;Mato Grosso do Sul;Terrestre;2475.0
762;1991-04-01;Brasil;Mato Grosso do Sul;Aérea;0.0
763;1991-04-01;Brasil;Mato Grosso do Sul;Terrestre;1973.0
764;1991-05-01;Brasil;Mato Grosso do Sul;Aérea;4.0
765;1991-05-01;Brasil;Mato Grosso do Sul;Terrestre;1766.0
766;1991-06-01;Brasil;Mato Grosso do Sul;Aérea;0.0
767;1991-06-01;Brasil;Mato Grosso do Sul;Terrestre;2017.0
768;1991-07-01;Brasil;Mato Grosso do Sul;Aérea;2.0
769;1991-07-01;Brasil;Mato Grosso do Sul;Terrestre;2508.0
770;1991-08-01;Brasil;Mato Grosso do Sul;Aérea;23.0
771;1991-08-01;Brasil;Mato Grosso do Sul;Terrestre;2312.0
772;1991-09-01;Brasil;Mato Grosso do Sul;Aérea;2.0
773;1991-09-01;Brasil;Mato Grosso do Sul;Terrestre;2009.0
774;1991-10-01;Brasil;Mato Grosso do Sul;Aérea;4.0
775;1991-10-01;Brasil;Mato Grosso do Sul;Terrestre;2352.0
776;1991-11-01;Brasil;Mato Grosso do Sul;Aérea;2.0
777;1991-11-01;Brasil;Mato Grosso do Sul;Terrestre;2293.0
778;1991-12-01;Brasil;Mato Grosso do Sul;Aérea;3.0
779;1991-12-01;Brasil;Mato Grosso do Sul;Terrestre;2325.0
780;1991-01-01;Brasil;Outras Unidades da Federação;Aérea;2578.0
781;1991-01-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
782;1991-01-01;Brasil;Outras Unidades da Federação;Marítima;733.0
783;1991-01-01;Brasil;Outras Unidades da Federação;Terrestre;11232.0
784;1991-02-01;Brasil;Outras Unidades da Federação;Aérea;1359.0
785;1991-02-01;Brasil;Outras Unidades da Federação;Fluvial;1.0
786;1991-02-01;Brasil;Outras Unidades da Federação;Marítima;2462.0
787;1991-02-01;Brasil;Outras Unidades da Federação;Terrestre;5059.0
788;1991-03-01;Brasil;Outras Unidades da Federação;Aérea;592.0
789;1991-03-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
790;1991-03-01;Brasil;Outras Unidades da Federação;Marítima;1169.0
791;1991-03-01;Brasil;Outras Unidades da Federação;Terrestre;1262.0
792;1991-04-01;Brasil;Outras Unidades da Federação;Aérea;229.0
793;1991-04-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
794;1991-04-01;Brasil;Outras Unidades da Federação;Marítima;124.0
795;1991-04-01;Brasil;Outras Unidades da Federação;Terrestre;942.0
796;1991-05-01;Brasil;Outras Unidades da Federação;Aérea;157.0
797;1991-05-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
798;1991-05-01;Brasil;Outras Unidades da Federação;Marítima;155.0
799;1991-05-01;Brasil;Outras Unidades da Federação;Terrestre;862.0
800;1991-06-01;Brasil;Outras Unidades da Federação;Aérea;344.0
801;1991-06-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
802;1991-06-01;Brasil;Outras Unidades da Federação;Marítima;141.0
803;1991-06-01;Brasil;Outras Unidades da Federação;Terrestre;927.0
804;1991-07-01;Brasil;Outras Unidades da Federação;Aérea;617.0
805;1991-07-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
806;1991-07-01;Brasil;Outras Unidades da Federação;Marítima;99.0
807;1991-07-01;Brasil;Outras Unidades da Federação;Terrestre;1214.0
808;1991-08-01;Brasil;Outras Unidades da Federação;Aérea;357.0
809;1991-08-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
810;1991-08-01;Brasil;Outras Unidades da Federação;Marítima;202.0
811;1991-08-01;Brasil;Outras Unidades da Federação;Terrestre;1256.0
812;1991-09-01;Brasil;Outras Unidades da Federação;Aérea;502.0
813;1991-09-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
814;1991-09-01;Brasil;Outras Unidades da Federação;Marítima;112.0
815;1991-09-01;Brasil;Outras Unidades da Federação;Terrestre;1168.0
816;1991-10-01;Brasil;Outras Unidades da Federação;Aérea;845.0
817;1991-10-01;Brasil;Outras Unidades da Federação;Fluvial;1.0
818;1991-10-01;Brasil;Outras Unidades da Federação;Marítima;1232.0
819;1991-10-01;Brasil;Outras Unidades da Federação;Terrestre;1689.0
820;1991-11-01;Brasil;Outras Unidades da Federação;Aérea;837.0
821;1991-11-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
822;1991-11-01;Brasil;Outras Unidades da Federação;Marítima;423.0
823;1991-11-01;Brasil;Outras Unidades da Federação;Terrestre;1063.0
824;1991-12-01;Brasil;Outras Unidades da Federação;Aérea;1694.0
825;1991-12-01;Brasil;Outras Unidades da Federação;Fluvial;2.0
826;1991-12-01;Brasil;Outras Unidades da Federação;Marítima;958.0
827;1991-12-01;Brasil;Outras Unidades da Federação;Terrestre;3848.0
828;1991-01-01;Brasil;Paraná;Aérea;942.0
829;1991-01-01;Brasil;Paraná;Fluvial;91.0
830;1991-01-01;Brasil;Paraná;Marítima;52.0
831;1991-01-01;Brasil;Paraná;Terrestre;28657.0
832;1991-02-01;Brasil;Paraná;Aérea;363.0
833;1991-02-01;Brasil;Paraná;Fluvial;160.0
834;1991-02-01;Brasil;Paraná;Marítima;48.0
835;1991-02-01;Brasil;Paraná;Terrestre;4833.0
836;1991-03-01;Brasil;Paraná;Aérea;1022.0
837;1991-03-01;Brasil;Paraná;Fluvial;56.0
838;1991-03-01;Brasil;Paraná;Marítima;23.0
839;1991-03-01;Brasil;Paraná;Terrestre;9555.0
840;1991-04-01;Brasil;Paraná;Aérea;690.0
841;1991-04-01;Brasil;Paraná;Fluvial;57.0
842;1991-04-01;Brasil;Paraná;Marítima;44.0
843;1991-04-01;Brasil;Paraná;Terrestre;6802.0
844;1991-05-01;Brasil;Paraná;Aérea;620.0
845;1991-05-01;Brasil;Paraná;Fluvial;50.0
846;1991-05-01;Brasil;Paraná;Marítima;61.0
847;1991-05-01;Brasil;Paraná;Terrestre;6016.0
848;1991-06-01;Brasil;Paraná;Aérea;394.0
849;1991-06-01;Brasil;Paraná;Fluvial;50.0
850;1991-06-01;Brasil;Paraná;Marítima;32.0
851;1991-06-01;Brasil;Paraná;Terrestre;5517.0
852;1991-07-01;Brasil;Paraná;Aérea;748.0
853;1991-07-01;Brasil;Paraná;Fluvial;34.0
854;1991-07-01;Brasil;Paraná;Marítima;76.0
855;1991-07-01;Brasil;Paraná;Terrestre;8332.0
856;1991-08-01;Brasil;Paraná;Aérea;748.0
857;1991-08-01;Brasil;Paraná;Fluvial;50.0
858;1991-08-01;Brasil;Paraná;Marítima;78.0
859;1991-08-01;Brasil;Paraná;Terrestre;6885.0
860;1991-09-01;Brasil;Paraná;Aérea;749.0
861;1991-09-01;Brasil;Paraná;Fluvial;70.0
862;1991-09-01;Brasil;Paraná;Marítima;67.0
863;1991-09-01;Brasil;Paraná;Terrestre;7603.0
864;1991-10-01;Brasil;Paraná;Aérea;782.0
865;1991-10-01;Brasil;Paraná;Fluvial;76.0
866;1991-10-01;Brasil;Paraná;Marítima;56.0
867;1991-10-01;Brasil;Paraná;Terrestre;8441.0
868;1991-11-01;Brasil;Paraná;Aérea;1199.0
869;1991-11-01;Brasil;Paraná;Fluvial;55.0
870;1991-11-01;Brasil;Paraná;Marítima;45.0
871;1991-11-01;Brasil;Paraná;Terrestre;9587.0
872;1991-12-01;Brasil;Paraná;Aérea;768.0
873;1991-12-01;Brasil;Paraná;Fluvial;134.0
874;1991-12-01;Brasil;Paraná;Marítima;25.0
875;1991-12-01;Brasil;Paraná;Terrestre;14707.0
876;1991-01-01;Brasil;Pará;Aérea;1903.0
